,year,name,project_title,category,fair_country,fair_state,fair_province,awards,project_abstract_link,won_awards,num_awards
3164,2016,"Bauer, Matthew",Comparing Circular RNA Levels in the Brains of Old and Young Mice by Analyzing RNA Sequencing Data,,United States of America,NV,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10855,False,0
3165,2016,"Galasso, Joseph (School: Galasso Homeschool)",The Biodegradation of Styrofoam through the Use of Superworm Gastrointestinal Flora,,United States of America,AZ,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10856,False,0
3166,2016,"Kantor, Samuel",Eye Connect: Using Computer Vision to Create Low-Cost Assistive Technology,,Australia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10857,False,0
3167,2016,"Kanaski, Sloan",Creation of Additional Signal Regions to Increase Signal Sensitivity in the Search for Vector-Like Quarks at the LHC,,United States of America,AZ,,"['European Organization for Nuclear Research-CERN: Second Award of $1,500']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10858,True,1
3168,2016,"Siddiqui, Sharmain",A Scintillating Xenon Bubble Chamber for Dark Matter Particle Detection: Temperature and Pressure Regulation,,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10859,False,0
3169,2016,"Khan, Sedra",The Effect of Spermidine on β-Amyloid Peptide Toxicity in C. elegans:  A Model System for Understanding Alzheimer's Disease,,United States of America,IL,,"['Third Award of $1,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10860,True,1
3170,2016,"Bingham, Beau",Analysis of the Antimicrobial Efficacies and Structural Characteristics of Fractional Components of Selected Algal Extracts,,United States of America,OK,,"['Second Award of $2,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10861,True,1
3171,2016,"Lodhi, Arooba",The Effects of Bisphenol S on the Behavior Patterns of Drosophila melanogaster with FMR1 Gene Insertions,Biomedical and Health Sciences,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10862,False,0
3172,2016,"Libert, Tyler",What Is the Effect of Composition on the Reactivity of Dion-Jacobson Perovskites?,Energy: Sustainable Materials and Design,United States of America,LA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10863,False,0
3173,2016,"Casello, Sanne",Regulation of Insulin Pathway Signaling in a Drosophila Model of ALS,Translational Medical Science,United States of America,AZ,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10864,False,0
3174,2016,"Siddiqui, Sara",The Mycoremediation of Polychlorinated Biphenyls Using Pleurotus ostreatus in a Soil-like Medium,,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10865,False,0
3175,2016,"Reddy, Shreya",A Cost Efficient Solution to Citrus Root Destruction: Developing a Defensive Barrier against Citrus Weevils and Other Pests Using a Methylxanthine Agent,,United States of America,FL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10866,False,0
3176,2016,"Wang, Qihang",Environmental Impact: The Effects of Some Artificial Sweeteners in Nature,,United States of America,MS,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10867,False,0
3177,2016,"Fachry Albab, Chabib
                                        <br>
                                     Mu'azzah, Millah","Unravelling the Life of Javan lapwing (Vanellus macropterus) in East Java, Indonesia",Biochemistry,Indonesia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10868,False,0
3178,2016,"Shankar, Sujay",Design of Bioink: An Innovative Biomaterial for 3D Medical Implants,,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10869,False,0
3179,2016,"More, Camryn",Cold vs. Allergy: Use of Nasal Cytology to Determine If High School Students Can Accurately Predict Their Own Diagnosis,,United States of America,CA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10870,False,0
3180,2016,"Lin, Jacky",The Effects of Silica on Nitzschia sp.’s Lipid Production and Nutraceutical Contents,,United States of America,HI,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10871,False,0
3181,2016,"Nguyen, Minh Nga",Lemnoideae: A Sustainable Bioremediation Treatment Targeting Eutrophication,,Australia,,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10872,True,1
3182,2016,"Hijazi, Waleed
                                        <br>
                                     Saif, Tamara",Deaf Alerter,Biomedical and Health Sciences,Jordan,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10873,False,0
3183,2016,"Abu Diab, Sadeel
                                        <br>
                                     Alhinnawi, Safaa",The Hug Jacket,Biomedical and Health Sciences,Jordan,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10874,False,0
3184,2016,"Abutaweeleh, Lina
                                        <br>
                                     Qunibi, Alisar",Modifying Plastic by the Addition of Cellulose Acetate Derived from Cigarettes,Energy: Sustainable Materials and Design,Jordan,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10875,False,0
3185,2016,"Jiang, Qingxuan",The Rolling Lamp Problem and Related Link Structure,,China,,,"['American Mathematical Society: First Award of $2,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10876,True,1
3186,2016,"Wang, Chenzi",A Passive and Wireless Water Sensor,,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10877,False,0
3187,2016,"Fulton, Joshua",Antimicrobial Effect of Venom from Hogna carolinensis (Carolina Wolf Spider),,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10878,False,0
3188,2016,"Balkman, Cole","Dead in Their Tracks, Phase III",Systems Software,United States of America,AR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10879,False,0
3189,2016,"Walker-Andrews, Tristan",Exploration of Depth Differentiation of Two Closely Related Rockfish Species Identified through Genetic Analysis,Biochemistry,United States of America,AK,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10880,False,0
3190,2016,"Nguyen, Mai",Engineering a Novel Oleocanthal-Based Nanocarrier for Drug Delivery,,United States of America,GA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10881,False,0
3191,2016,"Acevedo, Jhon
                                        <br>
                                     Mesa, Jose",Natural Feed to Improve the Production and Quality of Eggs in Egg Laying Hens,Biochemistry,Colombia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10882,False,0
3192,2016,"Canaveral Guisao, Daniela
                                        <br>
                                     Perez, Milton",Fibalto: Natural Fibers as a Reinforcing Material in the Manufacture of Flat Sheets of Fiber Cement,,Colombia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10883,False,0
3193,2016,"Montoya, Daniela
                                        <br>
                                     Ortega, Laura
                                        <br>
                                     Ramirez, Maria",HERBITEX: Paper Based on Residual Grass,Energy: Sustainable Materials and Design,Colombia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10884,False,0
3194,2016,"Castano, Yohan
                                        <br>
                                     Giraldo Barco, Yuliano
                                        <br>
                                     Lopez, Ana",Helios Car: Light and Small Solar Vehicle Developed for a Local Competition,,Colombia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10885,False,0
3195,2016,"Alam, Megan
                                        <br>
                                     Steward, Juliana",Effects of E-Cigarette and Vaporizer Exposure: Mucous Membrane and Developing Tissue Studies,,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10886,False,0
3196,2016,"Barysevich, Aliaksei",Prop-plane,,Belarus,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10887,False,0
3197,2016,"Meiseles, Hannah",Novel Brine Water-Graphene Based Energy Generation: Engineering the Endless Cycle,,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10888,False,0
3198,2016,"Alderman, Pia",The Effects of Electromagnetic Radiation on Dugesia tigrina Regeneration,Biochemistry,United States of America,PA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10889,False,0
3199,2016,"Michielssen, Elien
                                        <br>
                                     Michielssen, Marlies
                                        <br>
                                     Ni, Jonathan",Effectiveness of Wastewater Treatment Plants in Removing Microplastics,,United States of America,MI,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10890,False,0
3200,2016,"Shareef, Haniya",Can Anaerobic Soil Disinfestation Create a Disease-Suppressive Soil to Phytophthora capsici and Fusarium oxysporum f.sp. lycopersici?,,United States of America,FL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10891,False,0
3201,2016,"Olsen, Greta",Tiny but Mighty: Small Scale Wind Power,,United States of America,OK,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10892,False,0
3202,2016,"Chand, Shrikant",A Novel Ultrastable Zwitterionic Quantum Dot Synthesis,Energy: Sustainable Materials and Design,United States of America,MI,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10893,True,1
3203,2016,"Pate, Jeremiah",Security at the Speed of Light: Countering Cyberattacks via Novel On-Chip Photonic Protocols,,United States of America,AZ,,"['SPIE, the international society for optics and photonics: Third Award of $1,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10894,True,1
3204,2016,"Skeete, Chelsey",A Prevotella intermedia Genomic Library to Identify Hemolysin Genes,,United States of America,MA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10895,False,0
3205,2016,"Jiang, Yuhan",The Prediction of Fluid Intelligence based on Human Connectome Data using Deep Neural Networks,,China,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10896,False,0
3206,2016,"Nishimura, Keisuke",Sonification of Software's Behavior and Its Application to Information Security,,Japan,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10897,False,0
3207,2016,"Aditya, Bagas
                                        <br>
                                     Puspitasari, Kartika",The Potency of Natural Mahogany Extract for Maintaining the Cleanliness of Rocks: A Case Study of Indonesian Temple Rocks,,Indonesia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10898,False,0
3208,2016,"Al-Hajri, Khaloud
                                        <br>
                                     Elshaikh, Usra",Viruses Produce Electricity by Movement,,Qatar,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10899,False,0
3209,2016,"Al-Sheebani, Mohammed
                                        <br>
                                     Mahmoud, Ahmed",Effect of Seaweed on CO2 Ratio from the Effluence of Power Plants in Qatar,,Qatar,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10900,False,0
3210,2016,"Elhamamsi, Ahmed
                                        <br>
                                     Mohammed, Abdulrahman",Improving the Properties of Concrete using Seawater with High Reactive Metakaoline and Sodium Mono Florophosphate,,Qatar,,,"['King Abdul-Aziz &amp;amp', 'his Companions Foundation for Giftedness and Creativity: First Award of $1,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10901,True,2
3211,2016,"Rapp, Luke",Bioaerosol Boss: Desquamative and Other Bioaerosols Deactivation Ultra-Violet C Light Irradiation Prototype,,United States of America,WV,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10902,False,0
3212,2016,"Chen, Yen-Chen",Rotating Fluid in Paraboloidal Tank Tuned Liquid Damper as an Effective Vibration Absorber,,Chinese Taipei,,,['Fourth Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=10903,True,1
